Datetime,Date,Dummy,Hour,Day-ahead Price [GBP/MWh],Demand Forecast [MWh],Wind Forecast [MW],Solar Forecast [MW],Last Closing Gas Price [GBpence/therm]
2021-12-05 14:00:00+00:00,05/12/2021,7,14,205.68,35689.5,6326.5,392.9950314,228.9
2021-12-05 15:00:00+00:00,05/12/2021,7,15,233.135,36126.0,5794.0,81.9250577,228.9
2021-12-05 16:00:00+00:00,05/12/2021,7,16,286.49,37598.5,5322.0,1.083459933,228.9
2021-12-05 17:00:00+00:00,05/12/2021,7,17,288.475,41052.0,4809.0,0.0,228.9
2021-12-05 18:00:00+00:00,05/12/2021,7,18,260.13,42232.5,4334.0,0.0,228.9
2021-12-05 19:00:00+00:00,05/12/2021,7,19,232.25,41449.0,3817.5,0.0,228.9
2021-12-05 20:00:00+00:00,05/12/2021,7,20,208.645,39304.0,3297.0,0.0,228.9
2021-12-05 21:00:00+00:00,05/12/2021,7,21,201.065,37209.0,2838.5,0.0,228.9
2021-12-05 22:00:00+00:00,05/12/2021,7,22,206.985,34273.5,2591.0,0.0,228.9
2021-12-05 23:00:00+00:00,05/12/2021,7,23,210.04,30799.5,2663.5,0.0,228.9
2021-12-06 00:00:00+00:00,05/12/2021,7,24,200.245,27391.0,3329.5,0.0,228.9
2021-12-06 01:00:00+00:00,06/12/2021,1,1,180.815,26160.0,4284.0,0.0,228.9
2021-12-06 02:00:00+00:00,06/12/2021,1,2,159.01,25271.0,5081.5,0.0,228.9
2021-12-06 03:00:00+00:00,06/12/2021,1,3,153.785,24447.0,5887.0,0.0,228.9
2021-12-06 04:00:00+00:00,06/12/2021,1,4,166.14,23841.5,6662.5,0.0,228.9
2021-12-06 05:00:00+00:00,06/12/2021,1,5,197.12,23445.0,7361.5,0.0,228.9
2021-12-06 06:00:00+00:00,06/12/2021,1,6,211.605,25114.5,7995.5,0.0,228.9
2021-12-06 07:00:00+00:00,06/12/2021,1,7,226.38,30674.0,8529.5,0.0,228.9
2021-12-06 08:00:00+00:00,06/12/2021,1,8,248.48,36576.0,9018.0,3.25079102,228.9
2021-12-06 09:00:00+00:00,06/12/2021,1,9,242.605,39052.5,9504.0,114.1846115,228.9
2021-12-06 10:00:00+00:00,06/12/2021,1,10,228.26,40365.0,10136.0,200.1396158,228.9
2021-12-06 11:00:00+00:00,06/12/2021,1,11,214.105,40589.0,10694.0,183.8136228,228.9
2021-12-06 12:00:00+00:00,06/12/2021,1,12,210.805,40273.0,11058.0,115.0098203,228.9
2021-12-06 13:00:00+00:00,06/12/2021,1,13,209.835,39794.0,11319.0,76.7234711,228.9
2021-12-06 14:00:00+00:00,06/12/2021,1,14,212.21,39667.5,11441.0,55.7900569,228.9
2021-12-06 15:00:00+00:00,06/12/2021,1,15,232.285,40428.0,11563.5,37.58902854,228.9
2021-12-06 16:00:00+00:00,06/12/2021,1,16,257.555,41541.5,12069.5,0.723431731,228.9
2021-12-06 17:00:00+00:00,06/12/2021,1,17,248.5,43496.5,12177.0,0.0,228.9
2021-12-06 18:00:00+00:00,06/12/2021,1,18,218.145,43815.5,12191.0,0.0,228.9
2021-12-06 19:00:00+00:00,06/12/2021,1,19,202.89,42456.0,12170.0,0.0,228.9
2021-12-06 20:00:00+00:00,06/12/2021,1,20,189.72,40886.0,12139.0,0.0,228.9
2021-12-06 21:00:00+00:00,06/12/2021,1,21,175.97,38435.5,12076.0,0.0,228.9
2021-12-06 22:00:00+00:00,06/12/2021,1,22,159.655,34860.0,11852.5,0.0,228.9
2021-12-06 23:00:00+00:00,06/12/2021,1,23,158.39,30628.0,11554.0,0.0,228.9
2021-12-07 00:00:00+00:00,06/12/2021,1,24,170.57,26947.5,10851.0,0.0,228.9
2021-12-07 01:00:00+00:00,07/12/2021,2,1,170.935,27835.0,9850.0,0.0,230.08
2021-12-07 02:00:00+00:00,07/12/2021,2,2,171.52,27321.0,8821.0,0.0,230.08
2021-12-07 03:00:00+00:00,07/12/2021,2,3,179.01,26773.0,7547.5,0.0,230.08
2021-12-07 04:00:00+00:00,07/12/2021,2,4,191.055,26362.0,6226.5,0.0,230.08
2021-12-07 05:00:00+00:00,07/12/2021,2,5,217.975,26240.0,4933.5,0.0,230.08
2021-12-07 06:00:00+00:00,07/12/2021,2,6,252.735,27838.5,3995.0,0.0,230.08
2021-12-07 07:00:00+00:00,07/12/2021,2,7,268.99,33173.5,4247.5,0.0,230.08
2021-12-07 08:00:00+00:00,07/12/2021,2,8,267.865,39119.0,4935.0,11.75424421,230.08
2021-12-07 09:00:00+00:00,07/12/2021,2,9,242.28,41082.0,5716.5,98.1170392,230.08
2021-12-07 10:00:00+00:00,07/12/2021,2,10,205.145,41934.5,7328.0,190.8955273,230.08
2021-12-07 11:00:00+00:00,07/12/2021,2,11,187.14,41643.0,9216.5,134.2430257,230.08
2021-12-07 12:00:00+00:00,07/12/2021,2,12,185.67,41464.5,10786.0,81.9479699,230.08
2021-12-07 13:00:00+00:00,07/12/2021,2,13,183.965,41522.5,11990.0,67.1553479,230.08
2021-12-07 14:00:00+00:00,07/12/2021,2,14,181.55,41600.0,12878.0,42.6095813,230.08
2021-12-07 15:00:00+00:00,07/12/2021,2,15,206.61,41604.0,13404.5,13.8129552,230.08
2021-12-07 16:00:00+00:00,07/12/2021,2,16,225.815,42098.0,13464.0,0.253724131,230.08
2021-12-07 17:00:00+00:00,07/12/2021,2,17,211.08,43892.5,13535.0,0.0,230.08
2021-12-07 18:00:00+00:00,07/12/2021,2,18,201.12,43527.5,13554.5,0.0,230.08
2021-12-07 19:00:00+00:00,07/12/2021,2,19,196.43,42225.5,13690.5,0.0,230.08
2021-12-07 20:00:00+00:00,07/12/2021,2,20,187.455,40134.5,13695.5,0.0,230.08
2021-12-07 21:00:00+00:00,07/12/2021,2,21,156.31,37402.0,13606.0,0.0,230.08
2021-12-07 22:00:00+00:00,07/12/2021,2,22,153.405,33589.5,13492.5,0.0,230.08
2021-12-07 23:00:00+00:00,07/12/2021,2,23,176.305,29608.0,13340.5,0.0,230.08
2021-12-08 00:00:00+00:00,07/12/2021,2,24,173.755,26050.5,13303.0,0.0,230.08
2021-12-08 01:00:00+00:00,08/12/2021,3,1,160.985,26080.0,13294.0,0.0,243.98
2021-12-08 02:00:00+00:00,08/12/2021,3,2,147.435,25437.0,13075.5,0.0,243.98
2021-12-08 03:00:00+00:00,08/12/2021,3,3,156.43,24615.0,12830.5,0.0,243.98
2021-12-08 04:00:00+00:00,08/12/2021,3,4,182.405,23934.5,12506.5,0.0,243.98
2021-12-08 05:00:00+00:00,08/12/2021,3,5,203.24,23740.5,12134.5,0.0,243.98
2021-12-08 06:00:00+00:00,08/12/2021,3,6,206.125,25903.0,11744.5,0.0,243.98
2021-12-08 07:00:00+00:00,08/12/2021,3,7,213.19,31529.0,11463.5,0.0,243.98
2021-12-08 08:00:00+00:00,08/12/2021,3,8,221.445,37612.0,11162.0,16.56612158,243.98
2021-12-08 09:00:00+00:00,08/12/2021,3,9,212.54,39495.0,10865.0,228.4879195,243.98
2021-12-08 10:00:00+00:00,08/12/2021,3,10,206.23,40170.5,10636.5,350.514617,243.98
2021-12-08 11:00:00+00:00,08/12/2021,3,11,207.915,39953.0,10437.5,473.0477751,243.98
2021-12-08 12:00:00+00:00,08/12/2021,3,12,210.66,40094.0,10267.5,526.8529,243.98
2021-12-08 13:00:00+00:00,08/12/2021,3,13,213.77,40342.5,10151.5,449.030428,243.98
2021-12-08 14:00:00+00:00,08/12/2021,3,14,215.465,40835.0,10083.0,222.743567,243.98
2021-12-08 15:00:00+00:00,08/12/2021,3,15,230.875,41055.5,9972.5,59.4878807,243.98
2021-12-08 16:00:00+00:00,08/12/2021,3,16,253.735,41840.5,9728.0,0.468375492,243.98
2021-12-08 17:00:00+00:00,08/12/2021,3,17,249.085,44604.0,9623.5,0.0,243.98
2021-12-08 18:00:00+00:00,08/12/2021,3,18,227.92,44865.0,9495.5,0.0,243.98
2021-12-08 19:00:00+00:00,08/12/2021,3,19,213.145,43827.5,9248.0,0.0,243.98
2021-12-08 20:00:00+00:00,08/12/2021,3,20,204.995,42180.5,8897.0,0.0,243.98
2021-12-08 21:00:00+00:00,08/12/2021,3,21,190.55,39143.0,8422.0,0.0,243.98
2021-12-08 22:00:00+00:00,08/12/2021,3,22,180.23,35574.0,7758.0,0.0,243.98
2021-12-08 23:00:00+00:00,08/12/2021,3,23,181.265,31387.5,7014.0,0.0,243.98
2021-12-09 00:00:00+00:00,08/12/2021,3,24,181.175,27721.5,7694.0,0.0,243.98
2021-12-09 01:00:00+00:00,09/12/2021,4,1,179.82,26700.0,8713.0,0.0,260.33
2021-12-09 02:00:00+00:00,09/12/2021,4,2,169.735,26190.5,8436.5,0.0,260.33
2021-12-09 03:00:00+00:00,09/12/2021,4,3,170.44,25276.5,8215.5,0.0,260.33
2021-12-09 04:00:00+00:00,09/12/2021,4,4,184.695,24674.0,7946.0,0.0,260.33
2021-12-09 05:00:00+00:00,09/12/2021,4,5,209.41,24355.5,7616.0,0.0,260.33
2021-12-09 06:00:00+00:00,09/12/2021,4,6,229.89,26229.0,7127.5,0.0,260.33
2021-12-09 07:00:00+00:00,09/12/2021,4,7,252.455,31675.5,6566.0,0.0,260.33
2021-12-09 08:00:00+00:00,09/12/2021,4,8,279.0,37424.0,6010.5,14.7869702,260.33
2021-12-09 09:00:00+00:00,09/12/2021,4,9,284.235,40156.5,5533.5,173.012747,260.33
2021-12-09 10:00:00+00:00,09/12/2021,4,10,284.225,40920.5,5481.0,487.395328,260.33
2021-12-09 11:00:00+00:00,09/12/2021,4,11,281.82,40309.0,5265.0,655.733269,260.33
2021-12-09 12:00:00+00:00,09/12/2021,4,12,281.995,40086.5,4988.0,700.45438,260.33
2021-12-09 13:00:00+00:00,09/12/2021,4,13,283.67,40124.5,4748.0,645.401848,260.33
2021-12-09 14:00:00+00:00,09/12/2021,4,14,293.155,40389.0,4584.0,560.254763,260.33
2021-12-09 15:00:00+00:00,09/12/2021,4,15,323.94,40475.5,4781.5,148.7859529,260.33
2021-12-09 16:00:00+00:00,09/12/2021,4,16,335.705,41024.0,5862.0,1.269835402,260.33
2021-12-09 17:00:00+00:00,09/12/2021,4,17,304.67,44392.5,6773.0,0.0,260.33
2021-12-09 18:00:00+00:00,09/12/2021,4,18,268.325,44843.5,7622.0,0.0,260.33
2021-12-09 19:00:00+00:00,09/12/2021,4,19,233.125,43408.5,8513.0,0.0,260.33
2021-12-09 20:00:00+00:00,09/12/2021,4,20,205.73,40680.0,9273.5,0.0,260.33
2021-12-09 21:00:00+00:00,09/12/2021,4,21,190.685,38345.0,9856.5,0.0,260.33
2021-12-09 22:00:00+00:00,09/12/2021,4,22,186.485,34392.0,10076.0,0.0,260.33
2021-12-09 23:00:00+00:00,09/12/2021,4,23,189.765,30492.5,10221.5,0.0,260.33
2021-12-10 00:00:00+00:00,09/12/2021,4,24,186.36,26688.0,10577.5,0.0,260.33
2021-12-10 01:00:00+00:00,10/12/2021,5,1,174.68,25835.0,10914.0,0.0,256.11
2021-12-10 02:00:00+00:00,10/12/2021,5,2,160.4,25244.5,10996.5,0.0,256.11
2021-12-10 03:00:00+00:00,10/12/2021,5,3,160.515,24329.0,11147.0,0.0,256.11
2021-12-10 04:00:00+00:00,10/12/2021,5,4,175.705,23526.0,11232.0,0.0,256.11
2021-12-10 05:00:00+00:00,10/12/2021,5,5,209.85,23179.5,11222.0,0.0,256.11
2021-12-10 06:00:00+00:00,10/12/2021,5,6,225.985,24859.5,11204.0,0.0,256.11
2021-12-10 07:00:00+00:00,10/12/2021,5,7,229.665,30551.5,11201.0,0.0,256.11
2021-12-10 08:00:00+00:00,10/12/2021,5,8,233.435,36867.0,11143.5,7.8635966,256.11
2021-12-10 09:00:00+00:00,10/12/2021,5,9,221.2,39174.5,11106.5,204.144982,256.11
2021-12-10 10:00:00+00:00,10/12/2021,5,10,214.21,39590.5,11006.5,712.981595,256.11
2021-12-10 11:00:00+00:00,10/12/2021,5,11,214.9,38485.5,10938.0,1036.470081,256.11
2021-12-10 12:00:00+00:00,10/12/2021,5,12,218.48,38227.5,10985.0,1179.277349,256.11
2021-12-10 13:00:00+00:00,10/12/2021,5,13,226.86,37654.5,10979.0,1134.098617,256.11
2021-12-10 14:00:00+00:00,10/12/2021,5,14,242.665,37770.0,10910.0,679.942552,256.11
2021-12-10 15:00:00+00:00,10/12/2021,5,15,267.1,38284.5,10752.5,178.7533408,256.11
2021-12-10 16:00:00+00:00,10/12/2021,5,16,281.785,39348.0,10351.0,2.9917119,256.11
2021-12-10 17:00:00+00:00,10/12/2021,5,17,270.605,42533.0,9998.0,0.0,256.11
2021-12-10 18:00:00+00:00,10/12/2021,5,18,249.935,43495.5,9631.5,0.0,256.11
2021-12-10 19:00:00+00:00,10/12/2021,5,19,228.865,42184.0,9201.5,0.0,256.11
2021-12-10 20:00:00+00:00,10/12/2021,5,20,214.785,40253.5,8729.0,0.0,256.11
2021-12-10 21:00:00+00:00,10/12/2021,5,21,207.495,37859.0,8212.5,0.0,256.11
2021-12-10 22:00:00+00:00,10/12/2021,5,22,202.935,34603.5,7621.5,0.0,256.11
2021-12-10 23:00:00+00:00,10/12/2021,5,23,198.925,31504.5,6996.0,0.0,256.11
2021-12-11 00:00:00+00:00,10/12/2021,5,24,193.73,28544.5,6256.5,0.0,256.11
2021-12-11 01:00:00+00:00,11/12/2021,6,1,190.0,27880.0,5535.0,0.0,268.8
2021-12-11 02:00:00+00:00,11/12/2021,6,2,186.535,26881.0,4930.0,0.0,268.8
2021-12-11 03:00:00+00:00,11/12/2021,6,3,184.69,25844.0,4300.5,0.0,268.8
2021-12-11 04:00:00+00:00,11/12/2021,6,4,188.355,24971.0,3766.0,0.0,268.8
2021-12-11 05:00:00+00:00,11/12/2021,6,5,204.78,24460.5,3342.5,0.0,268.8
2021-12-11 06:00:00+00:00,11/12/2021,6,6,218.4,24790.0,2994.0,0.0,268.8
2021-12-11 07:00:00+00:00,11/12/2021,6,7,227.685,26964.5,2952.5,0.0,268.8
2021-12-11 08:00:00+00:00,11/12/2021,6,8,242.47,30010.5,3141.5,10.49152497,268.8
2021-12-11 09:00:00+00:00,11/12/2021,6,9,245.74,33255.0,3716.5,208.5463221,268.8
2021-12-11 10:00:00+00:00,11/12/2021,6,10,237.76,35605.0,4629.5,463.077259,268.8
2021-12-11 11:00:00+00:00,11/12/2021,6,11,224.71,36160.0,5629.0,490.162606,268.8
2021-12-11 12:00:00+00:00,11/12/2021,6,12,215.78,36089.5,6474.0,361.968937,268.8
2021-12-11 13:00:00+00:00,11/12/2021,6,13,214.63,36290.0,6783.0,257.885259,268.8
2021-12-11 14:00:00+00:00,11/12/2021,6,14,219.195,36624.0,6978.5,115.2576652,268.8
2021-12-11 15:00:00+00:00,11/12/2021,6,15,233.565,36378.5,7159.5,31.2845485,268.8
2021-12-11 16:00:00+00:00,11/12/2021,6,16,245.45,36499.0,7510.0,0.002560746,268.8
2021-12-11 17:00:00+00:00,11/12/2021,6,17,237.63,38335.0,7734.5,0.0,268.8
2021-12-11 18:00:00+00:00,11/12/2021,6,18,222.14,39178.0,7962.0,0.0,268.8
2021-12-11 19:00:00+00:00,11/12/2021,6,19,213.615,37989.0,8632.0,0.0,268.8
2021-12-11 20:00:00+00:00,11/12/2021,6,20,206.47,35668.0,9250.5,0.0,268.8
2021-12-11 21:00:00+00:00,11/12/2021,6,21,189.005,33314.0,9631.5,0.0,268.8
2021-12-11 22:00:00+00:00,11/12/2021,6,22,195.725,30841.5,9561.0,0.0,268.8
2021-12-11 23:00:00+00:00,11/12/2021,6,23,216.17,28170.5,9372.5,0.0,268.8
2021-12-12 00:00:00+00:00,11/12/2021,6,24,204.54,25765.5,8606.5,0.0,268.8
2021-12-12 01:00:00+00:00,12/12/2021,7,1,188.175,25515.0,7606.5,0.0,268.8
2021-12-12 02:00:00+00:00,12/12/2021,7,2,181.525,24951.0,7093.5,0.0,268.8
2021-12-12 03:00:00+00:00,12/12/2021,7,3,178.96,23759.5,6683.5,0.0,268.8
2021-12-12 04:00:00+00:00,12/12/2021,7,4,181.9,22671.5,6312.0,0.0,268.8
2021-12-12 05:00:00+00:00,12/12/2021,7,5,201.715,22149.0,5971.0,0.0,268.8
2021-12-12 06:00:00+00:00,12/12/2021,7,6,208.355,22333.5,5623.5,0.0,268.8
2021-12-12 07:00:00+00:00,12/12/2021,7,7,204.755,23867.5,5347.0,0.0,268.8
2021-12-12 08:00:00+00:00,12/12/2021,7,8,218.175,25616.0,5140.5,6.247653092,268.8
2021-12-12 09:00:00+00:00,12/12/2021,7,9,242.765,28345.0,5041.5,147.9292817,268.8
2021-12-12 10:00:00+00:00,12/12/2021,7,10,260.395,30889.0,5320.0,308.93483,268.8
2021-12-12 11:00:00+00:00,12/12/2021,7,11,262.375,32050.0,5810.5,514.4887419,268.8
2021-12-12 12:00:00+00:00,12/12/2021,7,12,252.185,32512.5,6369.0,606.797256,268.8
2021-12-12 13:00:00+00:00,12/12/2021,7,13,229.84,33205.0,6923.5,575.2533875,268.8
2021-12-12 14:00:00+00:00,12/12/2021,7,14,214.53,33089.0,7504.0,319.1102232,268.8
2021-12-12 15:00:00+00:00,12/12/2021,7,15,235.26,33115.0,8290.5,61.27709256,268.8
2021-12-12 16:00:00+00:00,12/12/2021,7,16,251.265,34168.0,9622.0,0.173642088,268.8
2021-12-12 17:00:00+00:00,12/12/2021,7,17,231.12,37126.5,10682.5,0.0,268.8
2021-12-12 18:00:00+00:00,12/12/2021,7,18,216.125,37900.0,11449.0,0.0,268.8
2021-12-12 19:00:00+00:00,12/12/2021,7,19,208.39,36378.0,12045.5,0.0,268.8
2021-12-12 20:00:00+00:00,12/12/2021,7,20,207.71,33939.0,12411.0,0.0,268.8
2021-12-12 21:00:00+00:00,12/12/2021,7,21,192.285,31278.5,12578.0,0.0,268.8
2021-12-12 22:00:00+00:00,12/12/2021,7,22,175.01,28625.0,12557.5,0.0,268.8
2021-12-12 23:00:00+00:00,12/12/2021,7,23,168.74,25638.0,12560.0,0.0,268.8
2021-12-13 00:00:00+00:00,12/12/2021,7,24,161.885,22540.5,12570.0,0.0,268.8
2021-12-13 01:00:00+00:00,13/12/2021,1,1,157.53,22155.0,12491.0,0.0,268.8
2021-12-13 02:00:00+00:00,13/12/2021,1,2,159.545,21973.5,12010.0,0.0,268.8
2021-12-13 03:00:00+00:00,13/12/2021,1,3,175.97,21293.5,11450.5,0.0,268.8
2021-12-13 04:00:00+00:00,13/12/2021,1,4,197.615,21018.5,10774.0,0.0,268.8
2021-12-13 05:00:00+00:00,13/12/2021,1,5,229.0,21082.0,9980.5,0.0,268.8
2021-12-13 06:00:00+00:00,13/12/2021,1,6,223.09,23163.5,9368.5,0.0,268.8
2021-12-13 07:00:00+00:00,13/12/2021,1,7,224.075,28791.5,8807.0,0.0,268.8
2021-12-13 08:00:00+00:00,13/12/2021,1,8,254.115,34860.5,8305.5,6.37430893,268.8
2021-12-13 09:00:00+00:00,13/12/2021,1,9,258.18,37509.0,7897.0,120.1417776,268.8
2021-12-13 10:00:00+00:00,13/12/2021,1,10,257.06,38519.0,7651.0,271.832697,268.8
2021-12-13 11:00:00+00:00,13/12/2021,1,11,253.14,38862.0,7321.0,393.878084,268.8
2021-12-13 12:00:00+00:00,13/12/2021,1,12,253.245,39169.0,6997.5,396.714135,268.8
2021-12-13 13:00:00+00:00,13/12/2021,1,13,259.14,38984.5,6600.5,329.018196,268.8
2021-12-13 14:00:00+00:00,13/12/2021,1,14,270.725,39298.0,6312.0,237.3206811,268.8
2021-12-13 15:00:00+00:00,13/12/2021,1,15,293.25,39292.5,6242.5,80.8528857,268.8
2021-12-13 16:00:00+00:00,13/12/2021,1,16,321.04,40131.0,6514.0,0.473715193,268.8
2021-12-13 17:00:00+00:00,13/12/2021,1,17,316.675,42910.0,6584.0,0.0,268.8
2021-12-13 18:00:00+00:00,13/12/2021,1,18,285.675,43465.0,6597.5,0.0,268.8
2021-12-13 19:00:00+00:00,13/12/2021,1,19,253.16,42306.0,6557.5,0.0,268.8
2021-12-13 20:00:00+00:00,13/12/2021,1,20,230.56,40126.0,6503.0,0.0,268.8
2021-12-13 21:00:00+00:00,13/12/2021,1,21,225.67,37670.5,6416.0,0.0,268.8
2021-12-13 22:00:00+00:00,13/12/2021,1,22,224.985,34203.0,6163.0,0.0,268.8
2021-12-13 23:00:00+00:00,13/12/2021,1,23,224.98,30077.5,5859.0,0.0,268.8
2021-12-14 00:00:00+00:00,13/12/2021,1,24,223.665,26609.0,4908.0,0.0,268.8
2021-12-14 01:00:00+00:00,14/12/2021,2,1,217.42,26240.0,4239.0,0.0,294.54
2021-12-14 02:00:00+00:00,14/12/2021,2,2,208.02,25724.0,4372.5,0.0,294.54
2021-12-14 03:00:00+00:00,14/12/2021,2,3,194.84,24764.0,4545.5,0.0,294.54
2021-12-14 04:00:00+00:00,14/12/2021,2,4,202.54,23986.5,4731.5,0.0,294.54
2021-12-14 05:00:00+00:00,14/12/2021,2,5,232.185,23599.5,4978.5,0.0,294.54
2021-12-14 06:00:00+00:00,14/12/2021,2,6,256.545,24891.0,5268.5,0.0,294.54
2021-12-14 07:00:00+00:00,14/12/2021,2,7,276.065,30012.0,5595.5,0.0,294.54
2021-12-14 08:00:00+00:00,14/12/2021,2,8,283.68,35631.5,5923.5,0.750622537,294.54
2021-12-14 09:00:00+00:00,14/12/2021,2,9,279.705,37067.0,6238.5,63.1122361,294.54
2021-12-14 10:00:00+00:00,14/12/2021,2,10,272.2,37693.0,6476.0,280.719053,294.54
2021-12-14 11:00:00+00:00,14/12/2021,2,11,270.93,37736.0,6812.5,425.231415,294.54
2021-12-14 12:00:00+00:00,14/12/2021,2,12,274.955,37812.5,7086.5,457.92132,294.54
2021-12-14 13:00:00+00:00,14/12/2021,2,13,280.36,37865.5,7227.5,339.034396,294.54
2021-12-14 14:00:00+00:00,14/12/2021,2,14,293.61,37591.5,7349.0,227.2119206,294.54
2021-12-14 15:00:00+00:00,14/12/2021,2,15,322.645,37505.0,7548.5,57.15050013,294.54
2021-12-14 16:00:00+00:00,14/12/2021,2,16,337.325,38548.5,7916.5,0.0356023,294.54
2021-12-14 17:00:00+00:00,14/12/2021,2,17,318.585,41642.5,8038.0,0.0,294.54
2021-12-14 18:00:00+00:00,14/12/2021,2,18,296.495,42284.5,8117.5,0.0,294.54
2021-12-14 19:00:00+00:00,14/12/2021,2,19,267.915,40810.0,8256.5,0.0,294.54
2021-12-14 20:00:00+00:00,14/12/2021,2,20,241.735,39196.5,8397.0,0.0,294.54
2021-12-14 21:00:00+00:00,14/12/2021,2,21,220.105,36551.0,8526.5,0.0,294.54
2021-12-14 22:00:00+00:00,14/12/2021,2,22,220.935,33218.0,8633.0,0.0,294.54
2021-12-14 23:00:00+00:00,14/12/2021,2,23,233.715,29393.5,8730.5,0.0,294.54
2021-12-15 00:00:00+00:00,14/12/2021,2,24,225.32,25777.5,9301.5,0.0,294.54
2021-12-15 01:00:00+00:00,15/12/2021,3,1,209.6,24530.0,9731.0,0.0,323.4
2021-12-15 02:00:00+00:00,15/12/2021,3,2,191.88,24239.0,9650.5,0.0,323.4
2021-12-15 03:00:00+00:00,15/12/2021,3,3,188.925,23022.5,9547.5,0.0,323.4
2021-12-15 04:00:00+00:00,15/12/2021,3,4,205.885,22234.0,9413.5,0.0,323.4
2021-12-15 05:00:00+00:00,15/12/2021,3,5,234.095,21992.5,9155.5,0.0,323.4
2021-12-15 06:00:00+00:00,15/12/2021,3,6,251.33,23527.5,8861.0,0.0,323.4
2021-12-15 07:00:00+00:00,15/12/2021,3,7,261.875,28572.5,8563.0,0.0,323.4
2021-12-15 08:00:00+00:00,15/12/2021,3,8,272.22,34311.0,8257.5,0.656200624,323.4
2021-12-15 09:00:00+00:00,15/12/2021,3,9,262.36,36521.0,8037.0,82.20630337,323.4
2021-12-15 10:00:00+00:00,15/12/2021,3,10,249.615,37478.5,7838.5,397.616654,323.4
2021-12-15 11:00:00+00:00,15/12/2021,3,11,255.07,37227.5,7561.0,608.5025472,323.4
2021-12-15 12:00:00+00:00,15/12/2021,3,12,270.515,37026.0,7207.0,691.2333811,323.4
2021-12-15 13:00:00+00:00,15/12/2021,3,13,283.95,37476.5,6634.5,428.0773082,323.4
2021-12-15 14:00:00+00:00,15/12/2021,3,14,294.67,37483.5,6006.5,184.63813,323.4
2021-12-15 15:00:00+00:00,15/12/2021,3,15,322.395,37895.5,5389.0,36.19864925,323.4
2021-12-15 16:00:00+00:00,15/12/2021,3,16,354.21,39588.0,4923.0,0.108759949,323.4
2021-12-15 17:00:00+00:00,15/12/2021,3,17,350.87,42466.5,4445.0,0.0,323.4
2021-12-15 18:00:00+00:00,15/12/2021,3,18,333.22,43493.0,3993.5,0.0,323.4
2021-12-15 19:00:00+00:00,15/12/2021,3,19,309.39,42598.0,3633.5,0.0,323.4
2021-12-15 20:00:00+00:00,15/12/2021,3,20,274.06,40780.5,3305.0,0.0,323.4
2021-12-15 21:00:00+00:00,15/12/2021,3,21,248.68,37887.5,3010.0,0.0,323.4
2021-12-15 22:00:00+00:00,15/12/2021,3,22,233.145,34390.0,2793.0,0.0,323.4
2021-12-15 23:00:00+00:00,15/12/2021,3,23,225.905,30925.5,2606.0,0.0,323.4
2021-12-16 00:00:00+00:00,15/12/2021,3,24,223.125,27347.0,2728.5,0.0,323.4
2021-12-16 01:00:00+00:00,16/12/2021,4,1,220.94,26145.0,2727.0,0.0,335.06
2021-12-16 02:00:00+00:00,16/12/2021,4,2,215.51,25755.0,2399.5,0.0,335.06
2021-12-16 03:00:00+00:00,16/12/2021,4,3,215.18,24876.5,2176.5,0.0,335.06
2021-12-16 04:00:00+00:00,16/12/2021,4,4,225.285,24303.0,2061.5,0.0,335.06
2021-12-16 05:00:00+00:00,16/12/2021,4,5,258.23,23936.5,1976.0,0.0,335.06
2021-12-16 06:00:00+00:00,16/12/2021,4,6,310.62,25496.0,1907.5,0.0,335.06
2021-12-16 07:00:00+00:00,16/12/2021,4,7,347.94,30456.0,1891.5,0.0,335.06
2021-12-16 08:00:00+00:00,16/12/2021,4,8,361.26,35600.5,1968.0,0.436504552,335.06
2021-12-16 09:00:00+00:00,16/12/2021,4,9,357.045,37794.0,2036.5,96.89074042,335.06
2021-12-16 10:00:00+00:00,16/12/2021,4,10,347.305,38499.5,2012.0,351.515254,335.06
2021-12-16 11:00:00+00:00,16/12/2021,4,11,342.14,38412.0,1998.0,590.8602161,335.06
2021-12-16 12:00:00+00:00,16/12/2021,4,12,355.1,38589.5,1955.5,767.1018911,335.06
2021-12-16 13:00:00+00:00,16/12/2021,4,13,375.93,38637.0,1885.0,697.7682384,335.06
2021-12-16 14:00:00+00:00,16/12/2021,4,14,381.32,38582.5,1803.0,436.9148603,335.06
2021-12-16 15:00:00+00:00,16/12/2021,4,15,708.195,38615.5,1705.0,109.029484,335.06
2021-12-16 16:00:00+00:00,16/12/2021,4,16,1230.475,39449.0,1430.0,0.752727306,335.06
2021-12-16 17:00:00+00:00,16/12/2021,4,17,1115.285,43160.0,1312.0,0.0,335.06
2021-12-16 18:00:00+00:00,16/12/2021,4,18,691.575,43951.5,1226.0,0.0,335.06
2021-12-16 19:00:00+00:00,16/12/2021,4,19,469.595,42772.5,1108.0,0.0,335.06
2021-12-16 20:00:00+00:00,16/12/2021,4,20,328.27,40278.0,994.0,0.0,335.06
2021-12-16 21:00:00+00:00,16/12/2021,4,21,271.95,38153.5,888.0,0.0,335.06
2021-12-16 22:00:00+00:00,16/12/2021,4,22,246.595,34696.0,773.0,0.0,335.06
2021-12-16 23:00:00+00:00,16/12/2021,4,23,243.085,31279.0,667.5,0.0,335.06
